respondent_id,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108
676,2,5,4,4,3,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,4,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,5,4,5,4,5,3,4,3,4,5,4,4,2,3,3,3,2,1,1,2,2,1,4,4,5,4,4,3,5,4,4,5,4,4,4,5,3,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
677,2,4,2,5,4,3,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,3,2,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,2,2,1,2,3,3,3,3,2,1,1,1,1,3,1,4,3,2,3,1,1,1,3,2,1,1,1,1,2,1,1,3,2,1,3,2,5,5,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,无
678,1,3,5,2,3,3,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,3,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,4,5,4,5,4,5,5,4,3,3,5,5,4,4,4,5,4,3,4,4,5,4,5,4,4,5,4,4,4,4,4,5,4,5,4,4,3,2,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,无
679,1,5,3,4,3,1,3,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,3,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,5,3,5,4,5,3,4,3,4,1,1,2,4,3,4,3,5,4,5,4,4,3,4,4,4,4,5,5,3,4,3,5,5,4,5,3,2,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,无
680,1,4,4,2,3,3,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,4,1,0,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,0,0,0,2,2,1,5,5,5,3,1,2,1,4,4,4,4,1,3,3,2,3,1,1,3,2,3,3,2,3,1,1,1,3,1,2,1,2,3,3,3,4,3,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,无
681,2,3,4,2,2,3,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,2,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,4,1,3,3,4,5,4,5,4,4,4,5,4,5,4,4,4,3,4,3,5,4,5,3,4,3,5,5,3,4,4,5,4,5,4,4,2,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
682,2,4,5,2,4,2,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,1,1,4,5,4,4,3,5,4,5,5,5,5,4,5,3,4,4,5,5,4,5,3,5,3,3,5,4,4,3,4,4,4,4,4,5,5,2,2,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,无
683,1,4,4,4,3,1,4,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,4,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,4,4,4,4,3,1,1,4,4,5,3,4,4,5,4,5,5,5,5,5,5,5,4,5,4,4,3,4,3,3,3,3,4,4,4,5,2,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
684,1,4,4,5,2,1,2,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,1,0,1,0,1,0,0,1^无,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,0,0,1,0,0,0,3,1,3,5,4,3,4,4,4,3,4,4,4,3,5,5,5,4,4,3,4,5,5,5,4,5,4,4,4,4,4,4,5,4,4,3,5,4,3,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,无
685,1,3,1,2,3,3,4,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,4,2,1,3,1,3,4,3,2,2,1,2,2,1,3,3,4,2,3,1,2,3,4,4,5,4,5,4,4,4,5,4,1,1,2,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,无
686,1,5,3,5,4,1,3,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,3,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,2,4,3,5,5,4,4,5,4,5,4,4,5,5,4,5,5,5,4,4,4,4,3,4,3,4,4,5,4,4,5,5,3,4,3,5,3,1,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,无
687,2,2,1,2,1,2,3,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,3,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,2,4,1,3,4,4,4,4,4,1,1,1,1,1,3,3,1,2,3,1,4,2,2,3,2,3,1,2,1,3,2,2,1,1,1,1,3,3,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,无
688,1,3,4,2,2,1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2,2,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,3,4,4,3,4,4,4,4,4,5,4,4,4,5,4,4,5,5,4,4,4,4,4,5,4,3,5,4,3,4,4,5,5,4,4,3,1,2,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,无
689,1,3,1,6,3,1,2,2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,4,4,1,0,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,0,0,0,4,5,3,5,5,5,3,3,5,3,4,4,4,4,5,5,5,5,4,3,5,4,3,5,4,4,5,4,3,5,5,5,5,4,4,3,4,4,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,无
690,2,3,1,6,3,3,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,3,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,1,5,5,5,1,2,2,2,2,3,1,1,4,4,3,3,5,4,3,3,4,3,4,5,4,4,3,5,4,4,4,5,4,5,4,4,2,2,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,无
691,1,5,3,3,2,2,2,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,3,2,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,5,3,4,5,5,3,5,5,5,4,3,4,5,3,5,3,4,5,5,3,3,4,3,5,3,3,5,4,4,3,4,4,4,4,5,5,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,无
692,2,2,4,8^无,3,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,4,3,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,4,4,4,3,5,4,5,3,4,5,5,3,4,3,5,4,5,4,4,4,5,5,5,3,5,4,5,4,4,3,4,4,4,5,3,4,4,4,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,无
693,1,5,4,2,2,2,2,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,2,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,0,1,0,0,0,1,2,2,3,3,4,4,3,4,4,5,5,4,4,4,4,4,3,4,5,4,5,5,5,4,5,4,5,5,3,4,4,3,3,5,4,5,4,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
694,2,3,4,4,3,3,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,3,4,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,4,4,4,4,4,4,3,3,5,5,4,4,4,5,4,4,5,5,4,3,4,4,5,4,4,5,3,4,4,4,4,3,5,4,4,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,无
695,1,3,1,4,2,3,4,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1^无,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,5,4,4,4,5,5,4,5,4,4,5,3,4,4,3,4,4,5,5,4,5,3,3,5,4,4,3,4,5,5,5,4,4,4,3,3,4,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
696,2,3,4,2,4,1,1,1,0,1,0,0,0,0,1^无,0,1,1,0,1,0,1,0,3,2,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,4,4,2,2,3,3,2,1,1,3,1,3,3,2,1,4,2,1,3,3,1,2,2,3,1,3,3,1,2,2,3,3,5,5,5,4,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,无
697,1,4,2,2,2,1,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4,4,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,5,3,4,5,4,3,3,4,5,4,5,4,4,5,4,3,4,4,5,3,5,5,5,5,3,3,4,3,5,4,3,4,5,5,4,4,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,无
698,2,2,4,4,3,3,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,2,3,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,5,3,2,3,4,3,5,5,3,5,4,4,4,4,4,4,4,4,4,3,4,5,4,4,5,4,4,3,5,4,4,5,1,4,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,无
699,2,4,3,4,3,3,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,3,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,1,1,4,4,3,5,5,1,3,1,2,5,4,5,5,3,3,5,5,4,5,3,3,2,1,1,1,3,1,3,2,3,3,1,2,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,无
700,1,3,4,4,3,2,3,1,0,1,0,0,0,0,1^无,0,0,1,1,0,1,0,0,3,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,3,4,3,3,4,3,5,4,4,4,3,5,4,3,3,4,4,5,3,5,5,5,3,4,5,5,5,5,1,2,3,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,无
701,2,4,3,2,3,1,3,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,5,5,5,5,5,4,5,5,4,5,5,5,5,3,5,3,4,4,5,5,4,3,1,2,3,2,2,1,1,2,3,1,4,4,5,5,2,2,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,无
702,1,3,4,4,5,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,2,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,4,4,1,2,4,4,4,4,4,4,4,3,3,2,2,3,1,1,2,1,1,3,4,1,1,1,1,2,3,1,3,2,4,5,4,4,2,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,无
703,2,1,5,4,4,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,4,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,4,3,3,5,4,4,5,4,2,2,1,1,4,4,5,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,3,3,1,1,3,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,无
704,1,4,2,8^无,3,2,1,2,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,3,3,1,0,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,0,0,0,5,4,5,4,3,4,5,5,5,4,3,1,3,1,5,5,3,5,3,4,3,5,4,5,4,4,4,3,3,3,4,4,4,5,5,5,5,5,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
705,2,2,3,6,2,3,5,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,2,3,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,3,1,1,3,3,3,4,3,4,2,4,3,2,1,2,2,3,1,1,1,3,3,1,1,3,2,1,1,2,3,1,3,3,3,2,4,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
706,1,3,4,2,3,1,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,4,3,3,5,5,4,3,4,3,5,4,3,3,5,4,4,5,5,3,4,4,5,4,5,4,4,3,4,3,3,5,5,3,3,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,无
707,1,4,3,6,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1^无,3,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,5,3,5,3,4,2,3,3,3,4,3,3,4,5,5,4,4,4,4,4,3,3,3,5,3,5,3,3,4,5,4,4,4,5,4,4,4,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1^无,无
708,1,3,2,5,3,1,3,2,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,2,5,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,0,1,0,0,0,2,3,3,3,1,3,3,1,4,3,3,1,2,3,3,3,1,1,3,1,3,1,3,1,3,1,3,3,3,3,2,2,3,3,3,2,1,2,4,3,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,无
709,2,3,4,2,2,2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,5,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,3,3,2,1,4,5,5,4,5,3,4,4,3,5,4,5,4,4,4,4,3,5,4,3,4,4,4,3,4,4,4,5,5,5,3,4,2,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,无
710,2,2,4,6,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,5,4,3,4,4,4,5,5,3,5,4,4,4,5,5,4,4,4,5,5,5,5,4,4,3,5,3,5,5,3,5,4,3,4,5,5,2,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
711,1,1,2,4,3,3,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,4,3,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,4,4,4,4,4,3,5,3,4,4,4,4,3,5,4,3,4,4,4,5,4,4,5,4,5,5,4,4,3,4,4,4,5,4,5,4,2,2,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,无
712,2,2,4,2,3,3,3,1,0,1,0,0,0,0,1^无,0,1,1,0,1,0,1,0,3,5,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,3,5,4,4,1,1,3,3,4,4,5,4,3,5,4,4,4,3,4,4,5,4,5,3,3,5,5,3,3,4,4,5,5,5,3,5,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
713,2,3,3,2,4,4,5,2,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,4,5,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,1,0,0,0,5,5,5,3,4,3,1,2,2,3,5,5,5,4,5,4,4,5,4,4,5,3,5,5,3,5,5,3,3,5,4,5,4,3,1,3,2,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
714,1,3,2,2,2,3,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,0,0,0,3,4,5,2,2,3,5,5,3,4,5,4,4,4,4,4,3,4,4,4,4,5,4,4,4,5,3,3,5,4,5,4,5,5,4,4,5,3,5,4,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,无
715,1,4,4,6,5,2,2,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,3,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,0,0,1,0,0,0,4,3,4,4,5,3,4,5,4,5,5,4,4,5,4,4,4,4,4,3,4,4,5,5,4,4,3,5,4,3,4,5,3,3,5,4,4,5,2,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
716,2,4,1,5,4,3,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,3,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,1,3,1,3,4,3,2,3,4,2,2,1,1,1,3,1,1,1,3,3,2,1,1,2,2,1,3,2,3,2,3,3,3,3,2,3,3,5,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,无
717,1,4,3,2,3,1,2,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,5,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,4,3,1,3,2,2,2,1,3,3,1,2,4,3,3,1,1,2,1,3,3,1,1,1,3,3,2,4,3,1,1,2,1,2,3,1,3,5,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,无
718,2,3,4,5,5,1,4,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,3,2,1,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,0,0,0,4,3,4,5,5,4,3,5,5,4,4,5,3,4,5,5,3,4,5,3,5,4,3,4,4,4,5,4,3,5,5,5,5,4,4,5,4,4,2,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,无
719,2,2,4,4,4,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,3,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,4,5,5,3,5,4,4,5,4,5,4,4,5,3,5,5,5,4,3,5,2,2,2,3,4,2,3,3,1,2,5,4,3,4,2,3,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
720,2,2,2,2,5,1,3,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,2,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,3,4,3,4,4,3,5,5,3,4,3,5,5,4,5,5,4,5,4,5,5,4,5,5,4,3,5,4,4,5,3,5,3,5,4,5,4,1,2,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,无
721,1,2,2,5,3,2,3,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,2,2,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,5,4,5,4,4,5,4,4,4,5,5,5,5,4,4,5,5,4,3,4,4,5,3,5,3,5,4,4,4,5,4,5,5,4,4,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
722,1,3,3,6,5,1,3,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,5,4,4,4,3,3,3,4,4,4,5,5,3,4,5,3,5,5,5,4,4,4,4,3,4,3,5,5,5,5,5,3,4,4,5,3,2,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
723,1,5,5,4,1,3,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,4,2,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,5,5,5,4,5,5,4,4,4,5,4,5,4,4,4,4,5,5,5,4,4,4,5,4,4,5,3,3,4,4,4,4,5,4,4,3,3,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
724,1,3,4,2,3,3,3,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,3,2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,5,4,3,4,5,4,4,4,4,3,5,4,5,4,4,4,5,5,4,4,4,4,4,4,4,4,5,5,4,3,3,4,4,3,3,4,4,3,4,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,无
725,2,3,3,4,2,1,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4,2,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,5,3,4,5,3,4,3,4,3,3,3,4,4,3,3,4,5,5,4,5,4,4,3,5,3,5,4,3,5,4,5,4,5,4,3,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,无
726,1,3,3,8^无,1,2,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,1,4,3,4,4,3,3,4,4,4,3,4,5,5,4,3,5,4,4,3,4,4,4,4,4,4,4,4,5,4,4,3,4,5,4,2,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,无
727,2,3,3,2,4,2,3,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,3,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,4,4,5,5,3,4,4,4,2,3,3,1,2,2,3,1,3,2,3,2,1,2,2,3,2,3,1,2,1,2,2,1,4,3,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
728,1,3,2,4,4,1,4,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,2,3,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,5,4,5,4,3,4,4,5,5,4,5,3,5,3,3,3,3,3,1,2,3,3,1,4,4,5,5,5,5,5,4,5,4,3,2,3,2,3,2,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,无
729,2,2,5,4,3,2,3,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,4,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,5,4,5,4,4,4,5,4,5,3,5,5,4,4,5,5,4,4,4,5,4,4,5,4,4,4,4,3,3,4,4,5,5,2,2,0,1,0,1,0,1,0,0,1^无,0,1,0,1,0,0,1^无,无
730,2,5,3,4,2,2,2,2,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,3,2,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,0,0,1,0,0,0,1,3,1,4,4,5,5,4,5,4,3,3,5,5,5,4,4,5,3,4,4,4,5,3,5,4,5,4,4,4,5,5,3,4,4,5,4,4,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,无
731,1,2,4,6,2,4,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,4,3,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,5,1,2,2,4,4,4,3,4,5,5,4,3,5,3,4,5,5,3,3,4,3,4,4,4,4,3,5,5,5,4,3,4,1,2,1,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,无
732,2,4,3,6,5,1,1,2,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,2,3,0,1,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,1,0,0,0,4,5,4,3,4,3,4,3,4,5,3,4,4,5,4,4,5,4,4,5,4,3,3,5,4,5,4,5,4,4,4,5,5,4,5,5,5,5,3,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
733,2,2,3,6,4,1,2,2,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,4,2,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,0,1,0,0,0,4,3,1,2,4,3,1,1,1,3,3,1,2,1,3,3,3,2,2,2,2,4,3,1,3,2,1,3,1,1,3,2,1,2,1,1,3,3,2,3,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,无
734,2,2,5,6,3,2,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,3,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,1,0,0,0,5,3,4,4,4,4,5,5,4,4,4,5,3,4,4,4,4,4,4,5,4,3,5,4,4,4,3,5,5,3,4,4,4,4,4,4,5,5,2,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,无
735,2,5,4,5,5,3,3,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,3,3,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,4,5,4,4,4,4,5,3,3,5,3,3,3,5,4,3,4,5,4,4,4,3,5,4,5,4,5,4,4,5,4,5,4,4,5,5,2,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,无
